,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_08,EMA_12,EMA_20,RSI_05,RSI_09,RSI_14
69,7.7800928726031024,8.084022521686913,7.75144385202219,8.037187576293945,469060000,0.0,0.0,7.5739540824947476,7.454899224301504,7.264996570684905,83.7348212946791,72.75804794582055,66.26284748056344
70,8.094982030995142,8.143809801854623,7.765393152204043,7.775108814239502,493060000,0.0,0.0,7.618655133993582,7.504162238138119,7.313578689118676,61.72909375512647,62.24342943076259,60.553146792590475
71,7.889705036853291,8.050139609907918,7.568087983890347,7.752687931060791,625852000,0.0,0.0,7.648440200008517,7.542396960126222,7.355398616922686,60.04171104790197,61.389581434241045,60.07622033059318
72,7.8142230604507805,8.00779128643124,7.660514383493319,8.002310752868652,602312000,0.0,0.0,7.7270781006441025,7.613152928240442,7.4170092965365875,71.05356352702005,67.05086783330809,63.52109011210179
73,7.862052746709275,8.470658408911804,7.846358106086127,8.460943222045898,987660000,0.0,0.0,7.89015923873339,7.7435822042105125,7.516431575156521,82.27313012360946,74.71423651013151,68.84084920428927
74,8.729747076222932,8.885199590332304,8.650027984422207,8.71953296661377,774460000,0.0,0.0,8.074464511595696,7.893728475349476,7.631012660057212,86.076619301361,77.96501593227477,71.37550574741975
75,8.759392866322871,9.05559920597331,8.731989249223263,8.774589538574219,717320000,0.0,0.0,8.230047850924256,8.029245561999437,7.739924743725498,86.82873638425205,78.62328403245837,71.8996227036247
76,8.959438994421841,9.01125650401452,8.857547824594636,8.938512802124023,587536000,0.0,0.0,8.387484506746427,8.169132829710911,7.854075987382501,89.03345013399323,80.56773680800697,73.457889948579
77,9.019727906293541,9.020723848723264,8.706829974219419,8.744447708129883,761068000,0.0,0.0,8.466809662609418,8.257642811006138,7.938873294120347,71.35754973973538,71.86182947557361,68.60733051220133
78,8.794270368177155,9.061081221900439,8.682664008723028,8.9945650100708,1038764000,0.0,0.0,8.584088628711948,8.371015457016085,8.039415362306105,78.29856641663935,75.67324188392689,71.24292773796407
79,9.12460521921978,9.149518027635866,8.64155712540056,8.687146186828613,770780000,0.0,0.0,8.60699030829343,8.41965095391032,8.10110401226063,57.055857764391824,63.735765264529654,64.1176795751866
80,8.594723547725328,8.602445901845645,7.968678780418774,8.49532413482666,1175892000,0.0,0.0,8.582175603078593,8.431292981743603,8.138648785838347,47.090981426277175,57.38153491578779,60.079920989944796
81,8.382719185209487,8.729747075354428,8.349835036086796,8.457207679748535,734896000,0.0,0.0,8.55440495344969,8.435279858359745,8.168987728115509,45.13308083038133,56.1305684056076,59.28104919504827
82,8.524471762838552,8.844345092773438,8.455215751001303,8.844345092773438,745256000,0.0,0.0,8.618836095521635,8.498212971346467,8.23330747713055,64.08894860313984,64.87924767222685,64.45127060138815
83,8.802241910834319,8.80971527881984,8.65899633904369,8.775336265563965,389876000,0.0,0.0,8.653613911086596,8.540847324303005,8.284929266505161,59.507975053859454,62.38437524375769,62.91767996297134
84,8.765371081704798,8.806226565688172,8.627606058999254,8.794268608093262,391320000,0.0,0.0,8.68487051042141,8.57983521411689,8.333437775227837,60.47678071673209,62.82557877819603,63.17655298595558
85,8.791282501505071,8.835127725785343,8.669461068484637,8.738717079162598,365440000,0.0,0.0,8.696836414586118,8.604278577970076,8.372035804174006,55.59782732340674,60.483757994029794,61.81298756725935
86,8.701330525493276,8.915922825620427,8.650984916299755,8.739713668823242,424280000,0.004,0.0,8.70636469330548,8.62511474579364,8.40705274366441,55.678011304882205,60.513463645514385,61.828904512435436
87,8.767627816790379,8.969508447947838,8.681391959435791,8.892744064331055,481748000,0.0,0.0,8.747782331311162,8.666288487107089,8.453309059918377,67.08651332491392,65.0518501596347,64.29027267459024
88,8.850121965483638,8.862583576912797,8.659207454291302,8.778093338012695,387736000,0.0,0.0,8.75451811057817,8.683489233400259,8.484240895927359,54.055978509481356,59.306622247818446,61.11087919303745
89,8.773112434652013,9.081915620696337,8.724511462767465,9.018360137939453,468488000,0.0,0.0,8.81314967221401,8.735007834098596,8.535109395166605,69.54945923838694,66.31949126907213,65.01547942429747
90,9.139737694440829,9.470972125229427,9.125530483250825,9.338129043579102,632180000,0.0,0.0,8.929811754739585,8.827795712480212,8.611587456920176,80.49308222125067,73.22753826209195,69.41658315582208
91,9.122041315847795,9.232951309589911,8.759154168201901,8.769372940063477,583652000,0.0,0.0,8.894158684811561,8.818807593646868,8.626614645790967,44.74235843941475,51.91929002324374,55.937427443867776
92,9.134504410932761,9.15917854404649,8.676657198073874,8.905206680297852,570908000,0.0,0.0,8.896613794919626,8.832099760823942,8.65314722050591,51.21135131146226,55.40576194979603,58.033326104311385
93,8.788314480221782,9.154192700766936,8.71703218010471,9.145718574523926,400004000,0.0,0.0,8.95197041260947,8.880348809085477,8.700058778031435,61.2514631080059,61.034114267002984,61.523223760395254
94,9.196812212260122,9.23843459415579,8.811741954169076,9.040789604187012,535716000,0.0,0.0,8.971708010737812,8.905032008331867,8.732509332903394,55.07112067144175,57.473834893928185,59.20985085959208
95,9.085901927048193,9.270585196535562,9.042533950778699,9.207777976989746,408304000,0.0,0.0,9.024168003238241,8.95160831120231,8.77777301329257,62.58180833011322,61.4951676596151,61.67938233289902
96,9.198807874680208,9.25413832928992,9.086651419287488,9.189835548400879,254408000,0.0,0.0,9.060983013274383,8.988258655386705,8.817017064255266,61.207563183564176,60.800197278219954,61.25029358711143
97,9.214257313267112,9.416137910550441,9.199053708456068,9.232949256896973,524160000,0.0,0.0,9.099197734079402,9.025903363311361,8.856629654030666,63.607875123107256,61.96225252020426,61.93553821482019
98,9.27158216089918,9.502125339643413,9.244913338079536,9.497638702392578,398468000,0.0,0.0,9.18774017148233,9.098478030862317,8.917678134827039,75.3247801717553,68.42676453262393,65.92010735806771
99,9.521816639977931,9.613037343899906,9.37875572675536,9.421125411987305,375108000,0.0,0.0,9.239603558261214,9.14811608949693,8.965625494556589,67.47498117466738,64.84302060082256,63.839750712110785
100,9.447292901110172,9.527298417132961,9.116556720867186,9.207279205322266,449372000,0.0,0.0,9.232420368719225,9.157218107316213,8.98864013367713,49.46560488000936,55.67476790609285,58.301775299163445
101,9.327160052312198,9.475953992932956,9.154190186310583,9.460999488830566,376072000,0.0,0.0,9.283215728743968,9.203953704472267,9.033626738929838,63.796424143414654,62.711955182021974,62.4624527843652
102,9.470971684257645,9.470971684257645,9.09711753882642,9.127025604248047,592084000,0.0,0.0,9.24850681218932,9.192118612130079,9.042521868960144,43.499330578559054,50.774681725314,54.7222484716407
103,9.141731186260268,9.176374989180749,8.872804839279924,9.17188835144043,342248000,0.0,0.0,9.231480487578455,9.189006264331672,9.054842486339219,46.36464349719213,52.151106803581506,55.519618547225384
104,9.285539397107657,9.497140582700752,9.238184884837548,9.468728065490723,367892000,0.0,0.0,9.28420217155896,9.232040387586911,9.094260160544124,62.2135861647967,60.394534432775416,60.47896262479409
105,9.491656911681465,9.54648914908464,9.3842362307486,9.50087833404541,326648000,0.0,0.0,9.332352429889282,9.27340007165745,9.13298570087758,63.66710846291353,61.20883342326379,60.986326874392674
106,9.609545028407172,9.70774428255045,9.548980660994857,9.582877159118652,364056000,0.0,0.0,9.388024591940253,9.321011931266867,9.17583250642435,67.63609786117068,63.36977914168158,62.31514659505015
107,9.711983098935661,9.878472635064353,9.68282233004145,9.809185028076172,315892000,0.0,0.0,9.481615799970458,9.396115484622145,9.236151794200714,76.49444247582198,68.771230160351,65.77942824993238
108,9.91585759624284,10.039229192012268,9.82064941945047,9.841585159301758,357800000,0.0,0.0,9.56160899093297,9.4646492807267,9.293812114686528,77.59205932560374,69.49571840465755,66.2576762356426
109,9.96321118459379,10.193755302238298,9.935047768232852,10.184782028198242,365480000,0.0,0.0,9.70009188810303,9.575438934183861,9.378666392163835,86.1532554941361,76.10235765770989,70.89727823233771
110,10.348533157611689,10.537703095688713,10.202231102992812,10.476889610290527,494548000,0.0,0.0,9.872713604144696,9.714123653584886,9.483259079604473,90.15505497602172,80.20706365016936,74.15468346817137
111,10.556391835998395,10.622688330315814,10.347033534762348,10.447226524353027,497676000,0.0,0.0,10.00038314196877,9.826908710626139,9.575065502913858,86.96473434389856,78.663493921352,73.25797499008071
112,10.562626886289951,10.759273596592347,9.99436789400191,10.02153491973877,457076000,0.0,0.0,10.00508353702877,9.856851204335774,9.617586399754327,53.196132603004536,60.01627891036757,61.72285457919686
113,10.044213905277703,10.370962613845588,9.755598286796676,10.345291137695312,542676000,0.0,0.0,10.08068522606578,9.93199580946801,9.686891612891564,65.81538533381838,66.75842158840203,66.09539317265053
114,10.382427040624423,10.40111898472608,10.025022047390701,10.195998191833496,403984000,0.0,0.0,10.106310329569716,9.97261156060116,9.735377953743177,56.962724357357885,61.38841473369472,62.54719552285318
115,9.984398538726225,10.175562202068676,9.865263522835136,10.103782653808594,344964000,0.0,0.0,10.105748623845022,9.99279172878692,9.77046411565417,51.6035172814159,58.138656086496376,60.390663483809355
116,10.19425497296794,10.2171844581641,10.056926210218897,10.170328140258789,266284000,0.0,0.0,10.120099627492525,10.020105022859514,9.808546403711752,55.389441841754376,59.86358152780261,61.424284303216446
117,10.242855794774696,10.499070469213306,10.125714526245833,10.478632926940918,284852000,0.0,0.0,10.199773694036613,10.090647777333576,9.872364167828815,69.29831714503844,66.95962563506416,65.86823085560125
118,10.480871946988247,10.527729197914672,10.25531366824088,10.29693603515625,277036000,0.0,0.0,10.221365325396533,10.122384432383218,9.91279958376476,56.35455255093592,59.93420702497374,61.380400166461484
119,10.335819530673259,10.570101080679445,10.26005155679548,10.406851768493652,367292000,0.0,0.0,10.262584534973671,10.166148637938669,9.95985217278656,61.75614656709995,62.604411091675665,63.02175981050454
120,10.418069785284326,10.514773523021587,10.000599468047499,10.098798751831055,411660000,0.0,0.0,10.226187694275312,10.155787116999036,9.973085180314607,43.078589213699956,51.73360849971405,55.85667479719164
121,9.844825462023845,10.333078866449718,9.747125341607125,10.163349151611328,473292000,0.0,0.0,10.212223573683316,10.156950506939388,9.991205558533343,47.25679556316134,53.63164414480238,56.960886368189044
122,10.200983414132274,10.409842603767798,10.186527105849128,10.389655113220215,292132000,0.0,0.0,10.251652804691515,10.192751215597976,10.029153135170189,60.09375491874042,59.857679567002656,60.67486353685313
123,10.34254964769557,10.350275524742871,10.178053878886969,10.184284210205078,271636000,0.0,0.0,10.236682005916752,10.191448599383685,10.04392752326875,47.09214674397254,52.64140859706855,55.95587218225572
124,10.358999731706955,10.48411597738085,10.315383605302735,10.433521270751953,284508000,0.0,0.0,10.280424064769019,10.228690548824957,10.08103168969572,60.16604003010646,59.334745435695126,60.01978081651941
125,10.343295878211462,10.590538179623033,10.263789518925481,10.581565856933594,308880000,0.0,0.0,10.347344463027813,10.282979057764747,10.128701610385042,66.34150198140783,62.84392925291257,62.24801244961282
126,10.53097248905425,10.733602320014862,10.40112050418578,10.582315444946289,386080000,0.0,0.0,10.399560236787474,10.32903080963883,10.171902927962304,66.3744952160532,62.8621842431386,62.25948177330455
127,10.69970506694698,11.064835964787502,10.682507716455394,10.976606369018555,412720000,0.0,0.0,10.527792710616604,10.428657818774173,10.248541350920043,79.55295908785116,71.2274067910912,67.8008959035236
128,11.016234903566437,11.193441390991211,10.872674868538194,11.193441390991211,310336000,0.0,0.0,10.675714639588739,10.546316829884487,10.33853183092682,83.89252354698607,74.7466217580701,70.37686744992978
129,11.209640485206839,11.336999545455651,11.132127871979225,11.252259254455566,249924000,0.0,0.0,10.8038356651147,10.654923356741577,10.425553490310511,84.97384163766125,75.65528674291274,71.05335530449645
130,11.315067616508012,11.323292642394364,11.144590620602552,11.300861358642578,244316000,0.0,0.0,10.914285819232006,10.754298433957116,10.508916144437375,85.94818960832035,76.443236069642,71.62988363028613
131,11.277931137085137,11.469593908404436,11.003771865437923,11.165276527404785,342516000,0.0,0.0,10.97006153215929,10.817525832949064,10.571426657100938,70.09790074849435,69.39426452100417,67.58581347564626
132,11.299615560494976,11.373388840063468,10.823324679936263,11.130882263183594,427796000,0.0,0.0,11.005799472386913,10.865734514523608,10.624708143394525,66.22524449391294,67.61493346165119,66.55923452358388
133,11.03991231474007,11.102720487297539,10.762761900226325,10.81684684753418,354512000,0.0,0.0,10.963810000197418,10.858213334986772,10.643007067598301,40.615749009269344,53.519193718627655,57.910173430489685
134,10.957166877238981,11.431961339209723,10.92476591831859,11.405293464660645,464412000,0.0,0.0,11.061917436744801,10.942379508782752,10.71560577208043,68.83969072846271,67.70970911074764,66.65425493067727
135,11.51071735891599,11.685931033730704,11.32104927850673,11.408032417297363,374460000,0.0,0.0,11.138831876867593,11.014018417785,10.781551166862995,68.92561905103226,67.7612477224199,66.68894359690032
136,11.4947690363934,11.668985402971893,11.405543034536306,11.528665542602539,366436000,0.0,0.0,11.225461580364248,11.093194898526159,10.852704916933428,73.02147641022225,70.12399797329745,68.25528129169436
137,11.815037110873359,12.37183085176337,11.781141556245915,12.29930305480957,621300000,0.0,0.0,11.464093019129875,11.278749999492838,10.990476168159727,86.85598850152876,80.43118580961254,76.01444634965787
138,12.411956423742694,12.457816341017324,12.04931842670793,12.223284721374512,503448000,0.0,0.0,11.63280228629535,11.42406303362848,11.107886506561135,81.69067858820667,77.46535779622472,74.09064698493566
139,12.25892712100154,12.277369968854808,12.06103302466569,12.101409912109375,622624000,0.0,0.0,11.736937314254021,11.528270245702464,11.202507783280016,72.99156664549179,72.63462185706886,70.98870834542919
140,11.938406854983736,12.337184143980082,11.842450445882706,12.103899002075195,921388000,0.0,0.0,11.81848435599206,11.616828515913653,11.288354566022413,73.06479165101548,72.67377481499138,71.01539833966544
141,12.164465493219824,12.769611061975862,12.15798511156706,12.644743919372559,999868000,0.0,0.0,12.002097592298838,11.774969347215023,11.417534504436713,84.48772566550574,79.75448276209515,76.14980429942052
142,12.844380490051114,12.873043055678274,12.46927994839901,12.681380271911621,490564000,0.0,0.0,12.153049298879457,11.914417181783731,11.537900768005752,85.02545108540582,80.14651854827063,76.45407683271942
